rho_c_0,q,A_vec,m,target
3.512839670185905,4.2695133826767,3.849705024700661,2.755694568898728,-20.952366460586923
2.7877785166790496,2.1379305771647616,2.4938428288820096,4.036136243528591,-3.682604902945392
3.930731717929458,2.8584888434862576,2.540204258595296,2.6299534006199874,-10.852517405743583
3.091925907848039,2.7770905803434247,2.1640047111923306,1.3415689774297226,-13.85046386478042
4.888400223675158,4.947406288774085,3.3149509784198767,3.822141816858263,-20.97561221380321
3.1237381838328107,2.135594071899308,3.5963273263398974,1.674727634904727,-14.325452837964535
2.4480100464711745,1.8420770236381616,3.4390435520559977,4.839466925342473,-3.2045063098996858
1.9406066654254064,1.1478988656510272,4.84138762714587,1.3334430815417284,-8.087913893537483
3.8380889105214298,4.3378448138391645,3.624285162984884,1.1446664642552735,-52.71478554002743
2.412397781508896,4.974542161587316,2.1600543104045844,1.302675396287615,-19.898965387034032
2.8319011561944376,1.5067135486256928,3.048871692702622,1.9634236492694632,-6.62573275231426
4.988909560765436,2.0709000315784607,4.899469041301352,1.5180811588924046,-33.344084157921834
1.9451114445540447,4.648524320524947,4.144181307245868,4.677282833463973,-8.011331666615193
3.5812378343979896,2.221155035999401,4.730022262539039,4.181931648237893,-8.997011836870142
4.07784008419509,3.761001541094278,3.6068121752748015,2.6176304249706703,-21.132403725334235
3.9725727801830018,1.7279458832060874,4.540859283389546,4.849751710811477,-6.427181114114053
4.300496219740728,3.4267776678573947,1.6952074197807407,3.0611373380924123,-8.161021614810156
3.711308303996344,3.5423191349341487,4.040285683773789,2.503022027427128,-21.220818043002048
1.1994072080180564,4.7047552863468,4.671454053682945,2.871468121485401,-9.180192242715377
2.97994469635698,3.6177008965706223,1.6115905872206833,4.025296070843023,-4.316162176060733
3.2790604602227424,4.350234503894321,2.097923560075554,2.9215897983639296,-10.243125974054813
3.577511089095128,3.444229630776026,1.3688966444985715,3.9096190047677455,-4.31428974859456
1.1586128692253364,2.21889684073992,3.202209623667845,3.820610622564497,-2.1547279218137985
1.147450106272951,1.0595942615040437,1.772229104977214,3.9519530571012,-0.5452321990992279
3.707439992412846,4.455619339932488,2.2547104389150348,2.963332886487584,-12.568763243085222
2.240463984610966,3.15577954033326,3.501449223479591,3.0614765975691287,-8.086517152094265
3.417999879056977,2.506625766422286,1.7399547857023934,1.844028502286413,-8.084103703959492
1.9882998713583355,1.3031194714062535,4.971038143370054,3.2781757126357967,-3.9289905633477216
1.398337274722392,4.771827815241493,1.500889353515804,4.393403868856998,-2.2795244132104684
1.7549847870857715,1.2664274582663049,4.390150041206812,4.4518638545057785,-2.1917507469860795
3.4213127258620264,3.919117689194653,2.0143801912164654,1.6117759133750846,-16.757833027322796
2.600859452866745,2.741186457743715,2.8937263497152106,1.4111497355407452,-14.619745816952062
3.007651850721425,4.3525056262276784,4.608866607565116,4.769586594497029,-12.64970230683234
2.1584292850189124,3.154707995348536,2.9884382718424707,2.415422471673525,-8.424578443114878
2.024679654772896,2.6696794080807367,1.6600404948658332,1.6503435148132288,-5.437005369357968
1.5220220870451633,3.190520796677144,3.1411089599433835,2.7518948185895784,-5.54285740009586
4.93578124512079,2.535565693342188,2.0610050732794987,3.927259826785883,-6.567804187385207
1.6109952766517126,4.912046287595501,1.2296448515827896,2.9843782230799363,-3.2604875874440165
2.486004910295431,1.612568382908612,3.898177983925908,2.805836092271049,-5.569542080228193
2.8042709069509284,3.1895078823717347,3.2483508207849394,1.5808755530672691,-18.378450352176998
1.0755627577824851,1.9407673885741,1.6168742222640486,4.764861742784191,-0.708329249028291
4.270738273876313,3.7975679751322167,4.518207202179882,4.749006747970814,-15.430211192886231
3.96031669179068,2.220510019887337,1.1849739403000723,1.258046588981283,-8.283134786974397
4.655705435784387,3.426461970801417,1.906845545319908,1.7754242969217504,-17.133447912355226
3.374455095654102,2.0045034975419487,2.871875312115713,1.6347010016013863,-11.883318112650628
2.134146308818736,2.1318674793224948,1.960395850052277,4.6728089059639055,-1.908754824891532
4.102577219787081,3.901571207701184,2.77064133789738,3.4951587439799447,-12.68848311325834
3.4596182033242826,3.1005866071165884,3.140413275678753,3.463635650368285,-9.725829321335144
1.7406250598644035,3.1863546695794813,4.151697257314177,1.9820839760005544,-11.617240317864963
2.310156280897118,2.232862207809988,2.190958997710505,2.3007279148572404,-4.912157373711441
2.9256713220473234,4.940077860907543,2.5043449039178705,3.4681517768973813,-10.436511932668475
3.7630849043172,1.0898218172210217,1.411143512506596,4.9023528264533205,-1.1805003873603723
2.575150327406388,2.4579749392613235,2.1639393791545585,2.5031358519442106,-5.471932190388488
2.4066732010005087,4.567201148547111,1.259396190736997,4.431388648474772,-3.123847294166941
1.7800038655424577,3.905939544313893,4.567027815400198,4.509074025335575,-7.041947030763621
2.855454022071412,4.4510095519387685,2.2351436344847584,3.344857835293132,-8.493006783244201
2.9673737051215667,4.6439753994724695,1.4953986664067431,3.2800372544169005,-6.282613844700628
2.1306417907518767,3.410733173912181,1.4423553079557188,1.7701369371430695,-5.921388814705563
4.843383224653046,3.3617342691408263,1.5802583826866383,4.038443706643592,-6.3712740193353845
3.518457249200432,4.315086341965207,4.475407579100676,2.276617498566405,-29.84587336869172
1.0048522869343004,4.4975705739570655,2.3102176979073423,3.618478739704901,-2.8854070816230526
2.9335755113643573,4.73227914679568,4.416275965883941,1.2050446421006074,-50.87690620292656
4.713060887191231,2.95511813567096,3.6013940450737305,2.023018327406196,-24.794121349702376
1.4478238504569276,4.6611967962250445,2.275842924033447,4.437588701303966,-3.4610542213894084
4.794287695811599,2.5901498958220235,2.681075841206212,1.9639920723343127,-16.951899094884418
4.759826017604526,4.207115021702002,4.157153434449434,2.8389802481845603,-29.3230504283948
3.958778630662275,2.41554684119857,4.317951271057032,2.751613172058572,-15.00607241858915
1.4741870713124148,2.2384850927580806,1.3113243945328343,2.9493557643819543,-1.467201569316828
1.8497852679095288,3.6791914692615655,3.445036777140912,1.0153115230880172,-23.092356487231733
3.705280788060718,1.0923874366960709,2.955260029700125,4.0339212865057394,-2.9652826854898304
2.1681281148823013,3.6482704371822927,1.8765848922554509,4.726670803009943,-3.1403989581344423
1.196375196055211,2.82138645373331,3.4922570971638582,3.475985342870193,-3.391237838873593
1.6364973324427954,3.0496174836191816,1.9581582535044,4.104173998913194,-2.3811277333528
1.6755239086421023,3.8377398813721695,1.6045301002950991,1.1692677868992098,-8.823889242188923
3.756122593632569,1.4274323987969315,1.5730331101453232,1.3691582479432758,-6.159983165956378
3.927651086764695,1.0330616957679846,2.0072379154129854,2.4063666918370514,-3.3845131318590647
3.1842890050274764,4.0772053963456045,2.5525922507464816,4.865739871254746,-6.810948976297772
2.218209706479168,4.912370355817695,4.881749020046737,3.3576542198370927,-15.84284530809432
1.1581298101315969,1.5401050754080932,4.848606464455141,3.212399336862864,-2.6921236366333345
1.79568211086879,4.013288124450434,3.4283433904722966,3.698534062483677,-6.680123453517231
2.456443915973356,1.1651376793387158,3.7042755065973454,1.5534069031252382,-6.82499204291334
4.8966425388671215,3.325613162067912,3.80788845644719,4.989522182092753,-12.4278325194956
2.9141633970739096,3.887459515813015,2.699705802099647,1.007891493620635,-30.344671359270823
2.669053587191297,1.5040757324819616,3.245962367511273,4.139030292686882,-3.148269290006456
2.7672750472491967,4.749663417081834,1.3854820265862084,3.9651049447632416,-4.592629081509006
2.8744642879228084,3.2942157409678154,3.752509762467224,2.3831265723053283,-14.910207145098829
1.13052737464852,2.7721526185298586,2.8900756927681144,2.7263528261093044,-3.32219697077094
3.5826285013407224,2.425509647690624,2.365193015502008,1.099528075893944,-18.69239920602064
1.1569134415991824,1.2041912608821663,3.228598437053926,3.149558442652749,-1.4281068385282825
4.0583455665986845,1.4681663687193771,4.4932123575603375,4.91972567195705,-5.441772148762153
3.8950608071217983,2.798488780078197,1.3386176573228772,3.654595587182021,-3.9925929529669366
3.8709981648448495,2.415759335975596,4.405344786636473,2.1215310092689506,-19.41811873836098
2.1749958099661595,3.0772273025452384,4.056348577753795,1.87985834607256,-14.442026758697276
4.673792260655044,2.161718517632833,4.623142479293433,4.56539928165042,-10.231211435962113
2.260347805010794,2.020563348696798,1.2149667049807298,2.8088867709944587,-1.975503871560832
2.0068216336861453,4.773163750460588,1.6078041411560005,1.8025500349379773,-8.543993752512486
4.910890696727746,4.475148400468709,4.9436089243352415,2.636735884961795,-41.204551117568606
3.5547751317529483,3.56255663221713,4.493115503695176,2.7951290084444302,-20.357274641160416
4.530844286629994,1.9213297282974224,3.679074935640962,2.9390598946277366,-10.897107531408222
2.944080025906325,2.8210056016701803,1.838261046631831,1.030098045477358,-14.821159487525794
1.4167599642831026,4.442867775856907,2.2691041962053817,1.53526322567579,-9.30317639942368
2.346431378393915,4.192344100105165,3.224061935569136,2.9726736073054703,-10.668931535819407
2.4259925014584978,1.6267992278503072,4.543594919391028,4.072703867929247,-4.402913810073822
4.19252285791823,4.520763545853729,4.796659213288244,2.554030416802461,-35.59590431105677
3.0441390030355757,3.6026401840308613,1.5413297388087628,1.569931334373336,-10.767137733602702
2.949309949314304,3.5691779479363044,2.9618961805477864,1.580835093617294,-19.72295029362185
1.7721322282243708,3.0342551178594928,2.8417737200110103,2.438163094037741,-6.267220250061271
4.935744918143959,4.356811417082787,3.0709933693032783,4.551766731347289,-14.508427725018766
4.786425944408572,3.9030458557071808,2.2832042970228184,1.0757146934630728,-39.65177835654745
1.9682361389868523,2.7246673852783045,3.1460684720062644,2.751943517187684,-6.130831067465983
1.073912355554998,2.7673719851851915,2.1206397411881444,1.9498483131557405,-3.232231422609128
1.6729639228709068,2.0787022105579567,1.9386153362640413,2.439280284254905,-2.763813870229843
2.80479121835988,2.2120052380276256,1.0515615454237683,3.3765745907225604,-1.9321686800732067
1.6264331244204635,2.651688076857205,2.4420520454558625,1.5699145636378322,-6.708687212688612
1.6019934388575447,1.316482188198782,3.745640499433609,4.166898852700774,-1.895784002742491
1.4048029319340771,3.055872122012839,4.212350057620927,3.48184104335062,-5.193571275585909
2.955165901978904,4.227421805598719,3.036292228658787,1.5411850394155504,-24.61196187598885
2.854559495355537,2.629828075487424,3.0314226311050154,1.06223549713128,-21.42358440043838
3.195191508321489,4.977082674143472,3.264467174035405,3.8165520196409455,-13.602316251077552
1.919296062600664,2.2696554143193453,2.9407883036295663,1.2531767489352008,-10.222410869727703
4.737168585740724,4.121368503955775,4.173865740544063,1.3936155475810446,-58.47305447248185
3.0433608039998523,2.061034493395101,4.3766184153957335,3.2299524672063464,-8.499262748356943
1.1148895597020414,1.9830673476840064,2.265878331565555,2.8896045567162605,-1.733674195510346
2.758053046216434,4.994693805026476,4.410978059065004,3.0441735225593844,-19.960755612524327
4.251468272224901,3.059804976961733,3.0464226155343237,1.9136606284561075,-20.708942298423352
1.9266239583727551,2.8756457995909663,2.9587660361125647,2.7989567157900126,-5.856616555810676
4.316998986208925,4.786953857585081,4.11517241805732,3.6346549405289856,-23.39731580526721
2.9616821904265938,4.069657445129284,4.174980884543737,3.01918626799932,-16.667132675954914
3.723282153443371,1.1632072124818411,4.243061324558576,3.988720246186359,-4.607111956324335
1.0389278696173343,3.1217281907565866,2.573364307853779,1.374928333726523,-6.070181742793081
2.8089521319781023,2.8665805515130094,1.1204654506452243,2.1239116452298887,-4.247863100834572
2.7831582339563763,2.738140293724233,4.002996156542606,4.419581189274601,-6.9023607110597816
4.847809013449838,1.3924875028679289,2.2783576187756966,3.99335466352041,-3.8514194418715126
1.9496924011036665,3.716832349769169,4.022498874236216,4.336299356142487,-6.722266821820218
3.769099459075546,4.6510611220868245,3.0894674542131746,2.7670373395571506,-19.573038457584055
3.35613759255445,3.613549450840689,3.620247322688937,4.593805331670724,-9.55739231257576
3.321197496763081,4.128815402214428,4.857665851450572,3.2800742141650514,-20.30785880988819
2.3234675862375687,3.767805336651024,1.7092429946987404,2.0522980298502858,-7.291022785922303
2.912719710185203,2.9610342474170643,3.6464448546433,1.3716381073998831,-22.92831992277621
1.327059484480225,1.1980427521925991,2.3961829600500977,2.492818573947004,-1.5282415737418458
4.194302539204536,3.5275337620474554,3.851680851755951,3.3163575630352526,-17.183826448585233
4.148534419340479,4.707059480892716,1.6842507621726135,4.125877759962721,-7.971403258541978
2.846892399379436,3.4439700855137527,3.801349252137527,2.1622714774260445,-17.23685294454592
4.362854483592327,1.2909163900481633,3.9644899798889655,1.003239184838884,-22.25623409813651
1.1500356637588405,3.1445673635435822,1.0570278172792522,4.614348239108487,-0.8284155849482838
4.281987887117594,2.304955338517543,2.9393939613862785,4.213651206604126,-6.885051033511419
3.313928978889149,3.944784029575316,3.517936023206424,2.613641609571512,-17.59577215281163
1.989594262873263,2.1439937980957104,2.175701486189048,3.850648473394216,-2.4102022053876166
1.3022982855712932,4.330444881166975,2.745418766062652,4.706328851670863,-3.2897986041365384
2.645861273593212,2.729575607714299,3.1687749572531465,4.333240750454876,-5.281299256492315
3.2605010197933977,2.6847216354932844,3.126829052428453,3.996639830640152,-6.848456937345924
2.9198536268384605,2.9991647199910227,2.872524008001668,3.1530273112186817,-7.9780606574019455
1.2180331879459243,3.118816267098264,1.6980111858738054,1.2903899185030716,-4.998831501966184
2.268619944685837,1.9869332418022525,1.4606701104505977,3.9711192050238937,-1.657998907596576
1.0743143440072491,3.465687598291173,4.025162130202428,4.10045651961666,-3.6548701638108168
2.140591286564022,3.1788975523351226,3.9552448059116574,2.4600621752746767,-10.940510078915386
2.0601410456617484,1.1272773755736676,2.9505548820341985,3.2352164468494133,-2.1180104630756453
2.876320313212765,1.7554686169015683,1.7078024118932251,2.918574833855596,-2.954589209791445
3.971801753660112,3.7141847625207545,2.5548210050428866,4.05722107506356,-9.289297515844169
1.8052875922595668,3.1631680207285604,3.4304040562279816,3.652968691607223,-5.362508403255603
2.6082379082058385,2.432718345408308,2.421344593129458,4.0385409165933055,-3.804268365909876
3.7806359273715566,2.2347638146835545,2.457873122940645,4.28603872907176,-4.845067783146773
2.2530807801858,2.6857796087266297,3.8639382843498336,4.628990612875345,-5.051158729231856
2.2107399786739976,2.9723946027034205,2.5953162416784408,2.611372491500172,-6.530788040312027
4.07061931990083,1.0042072312710206,2.282075185721605,3.940644148925581,-2.3672632929406103
1.892015182085942,1.9047845689851703,4.923132980145276,4.8193250264492695,-3.68150869696961
4.853009448863485,2.9334057651035748,2.0742253635551084,3.813600278534916,-7.742907088112807
3.4713413868182985,4.6813807023730645,1.4770361886784218,4.281326252595699,-5.606400241469244
4.317043755075701,4.589285455702772,3.140619104306017,2.4167308312996734,-25.74651830724013
2.3065640657877804,4.345495185758948,4.052320669163723,1.0855881050321714,-37.414808234723786
3.198128160378692,1.5689181942082535,1.2956250379931582,2.688110399174412,-2.418401447331796
3.0417061861167283,4.252274707758566,1.6685899639162347,1.9924217008614176,-10.831957269669733
1.5908109581005414,3.035563873744184,4.57202487413924,1.075422936249359,-20.529919163550325
4.931975243679049,1.969416326482376,4.524705645583753,4.478902987707242,-9.812441883067802
4.984745999019211,2.4337609239521627,3.524225325744488,1.8475716793680936,-23.1410637415564
3.1668444284352377,2.6139809342610603,2.804835568043955,4.902132665244905,-4.736434005869624
3.1836375408464046,2.2542733445008407,2.62108511282456,1.9688652984548585,-9.554221646165985
4.379608167782045,1.6399967054068796,2.9574677731327683,4.917422686165403,-4.319770885518916
3.309218035025652,4.217546159303515,1.0795886055926809,1.3482349652579808,-11.175782297703002
1.4187679454213875,4.708363578362499,2.9069378078749075,2.8739876225348806,-6.756662191575151
4.207231363738611,3.5892956034422188,1.9575829508578253,2.504058469139517,-11.805416967690215
2.9138327649747566,3.742874065650146,1.5739167418271105,1.2994198142313098,-13.209978402110313
3.50226362685873,1.2546442558676976,1.1911880216571142,2.1390619677958043,-2.446957283007343
3.0379438911178887,3.894971510739604,3.2617141270689403,2.2996051597574385,-16.783272812404693
3.4972738466175377,2.5529587625715338,2.576458605283068,3.8369159610857033,-5.9953469692129975
3.9848953639853897,3.0300616482049376,1.4442057080943478,2.5812684687020675,-6.755605295920192
1.7960217912122478,3.727638199742071,2.651868405227789,2.8314184185130298,-6.270371490520392
2.280966791916728,4.806399951824041,1.03856105403742,1.0267639723204325,-11.089201632354367
1.4802858560117067,3.3722001786217133,4.190992923206834,2.36817868041965,-8.83408140723034
2.0549157372412146,4.60196209051343,2.6988330907396603,1.7305521602182832,-14.747838990478767
3.4134654421435737,4.439407774294992,2.8487792439207595,2.36813762390538,-18.229401375871827
2.2791202568352418,3.585458604230386,3.980686407186007,1.9959625447211669,-16.29737026216703
2.2967121821877217,3.162269563666884,3.7937345038804273,1.339548510576024,-20.569036587956315
2.8611901491828893,1.237180170240492,4.396993276656207,2.6888999262192392,-5.788430642400848
2.3668975901619427,1.6628112484049455,4.342669687412885,4.0838626905637785,-4.185121655588654
3.7736242231561694,3.3211929098349646,1.1234907562591214,2.245854671648064,-6.269611160356172
1.5451049664630814,3.7510004363811538,4.860439043377992,3.7481089645293664,-7.515681994959043
2.0155889069407955,3.6615013720281366,1.6701263094531753,1.7566950340873493,-7.016396198772384
1.3090002890764127,2.697883438752537,4.198022687438384,2.614355890719151,-5.670782604132639
4.777203473852957,3.101537246306385,2.3886713613050605,3.335344271671284,-10.611248249862228
4.704757563759302,1.7525414571669575,2.9271651369997533,3.195592173236804,-7.552685914436616
1.9698674330336288,3.523467787081956,2.2393196122893446,3.684522878853159,-4.218345348167898
3.794362301517764,4.4876990221690445,1.4285293355664916,4.538266218064938,-5.359962040132763
2.267711524961987,1.6217981226096136,1.7490680504449174,4.344812618584546,-1.4805403782552111
3.0154989215545647,3.456146293244416,1.9452875750036056,2.577119442518665,-7.866844398317155
4.238143694765964,2.4816421251267804,1.6026629686897524,4.839655881395895,-3.482912383781842
2.6446437146436903,4.427102963279246,4.656435867497202,2.8264062943789483,-19.288827502863487
4.591919922821177,4.766160051143909,1.9332778515293887,4.760659185818176,-8.887714842046792
3.399094629034435,3.8579204909751033,2.816840459880552,3.5257287225075635,-10.476829702518067
1.789889753654641,2.723916281913961,3.097236309486115,2.8201293989332794,-5.354579161552847
1.3590658066030272,3.534435251760811,4.8518994229508445,2.7348748169874404,-8.521868992942425
2.86222223890846,2.0146614569714805,4.954002862119261,3.011043472765667,-9.487344200311949
1.1326334650597456,4.822146880908869,3.8237939791368594,2.380456801346976,-8.773320689579139
2.910143147527737,4.528244531025848,1.3952780938144198,3.989697910713706,-4.6085572385343285
2.7488642245230337,1.205827054840395,2.4670147612432256,4.1630147151132055,-1.9642742118242864
3.826128817154339,2.378279819622916,2.887840792490405,1.0513465838768474,-24.994812160091534
2.67550568349082,3.0795189021143563,2.5694783327434445,1.5749172818231318,-13.442373654862006
3.2106737101571032,4.506604449475813,3.2967169765687445,1.2078101297810655,-39.49377157389033
1.060015045444909,2.6259233845593566,1.2246861111114675,4.230467518345576,-0.8058060207602697
4.009683678017966,3.764762767695281,1.1708543347480609,2.634456828620664,-6.709026534692999
2.6077805561838825,1.3548144363922257,4.886505639158852,3.98879907363702,-4.328197825854836
4.7840331573134005,1.6924651201122385,4.753901559356428,4.152120903340731,-9.270306676026465
2.6530151333302587,4.483014645139972,1.6931861401217403,2.2504719508436293,-8.948309262516922
1.873563107071068,1.2173280952645986,4.5123691080394455,1.0609829992001742,-9.700009592898397
2.601074230137689,2.1124535283947976,2.745781304412407,4.2051673944414745,-3.58775324075799
1.8569968788222893,4.334919743349868,1.632564249743627,2.4730532359270043,-5.3140917925310776
3.7415841227620863,2.120330961814695,4.8006606753326455,2.091564250566541,-18.209120453961944
4.67822694410499,4.124879752621067,3.5495794576873307,1.644216977599681,-41.65914502517264
4.0030683747885085,3.742710630917404,1.063650289365997,2.8215455044424003,-5.647952853712883
1.4760025508394108,4.9880755807074815,2.5375918853151456,1.919306907355016,-9.734137666452334
3.0193253858226856,1.7790048729933532,3.332649046876781,4.939481631667597,-3.624059029685408
2.414690221612521,3.555172621488281,3.6447923272219778,4.542511188867064,-6.888091358118134
3.134465953019886,1.1452646756243683,1.3352627085093154,1.7606941805245548,-2.7224017405741754
2.6078156630079032,3.768496512593169,4.138376906336386,2.417297332598724,-16.82460884943983
1.007830605796696,3.9167902873632663,3.0681050562583008,4.630957936112075,-2.6152743370953524
1.5791031370993776,3.805657529419732,2.5095880505509305,1.0984494291458549,-13.729748129528147
3.2178851712678465,3.3900969771508724,3.3281847787426937,2.213131890548433,-16.405247923697633
3.882706175027133,1.8529561492655549,3.4852685099073097,4.7066246010831305,-5.327535472049953
1.4467789846813202,1.8388851448125725,4.002789614474434,4.663811577064979,-2.283381953548852
4.619348998097352,4.108688628875044,4.117885295407063,1.6364474259308124,-47.759106467747785
2.7230957534588853,1.3639785601614278,4.108195901850294,1.7395631303336807,-8.771652282964697
1.5849816210213483,1.645390371859346,3.535210044467609,2.073140688048289,-4.4471279972556665
1.622060641933298,2.7808433779871766,4.2351693145866856,1.102401631280281,-17.329041670212504
2.7963556621194576,4.222579994982898,1.7069353691899374,2.7471353179524014,-7.336810778408839
4.426554854898905,2.6693998725470744,4.0311610334436825,3.4224592700443663,-13.91782414576112
4.7944590619229634,2.6040269160206786,1.4594060413325058,1.814142546069479,-10.043609403436472
2.6986775357121933,4.074719540486983,4.952172971100159,4.171815534063623,-13.053273101791232
3.0157005129121703,1.4336202807844596,3.4655651585432685,1.8776399061117264,-7.979654867325348
3.937409391810125,1.6504823843929772,3.2555438376923838,4.81525413404417,-4.393653474294422
3.1873117133828623,2.9778032032223343,3.572314634960456,2.9359476087957472,-11.548403053260056
1.2685459433155568,1.4950866937414775,3.0945360494262464,4.327183394882239,-1.356322047889257
2.013325936446857,4.7959770803727535,3.5678951726891825,4.006800294860039,-8.598161064280658
3.1383747365412766,1.4481261316033651,3.947862434014368,3.102781402181968,-5.782584941813954
3.3297579647170434,1.7040879457340106,3.3059716806395945,2.594059376271554,-7.231425015536495
2.349012354491306,4.3133813745764416,3.679875898955321,2.697103588159916,-13.824158530106692
2.18573897377078,4.079073589067827,2.5829890771768773,2.8032126305121,-8.215355569177003
3.9030773209663607,2.949227275328401,4.994934221110709,4.5786887091212405,-12.557525007905806
1.5277155138975198,2.285347903891124,4.009238234259898,3.6484790505397617,-3.836584946973196
2.07016533971217,3.3957443993456704,4.721731340543614,4.687468148340159,-7.081136548523547
4.480058887744292,2.432727113226945,2.23698926443756,2.741879112047944,-8.891862019198497
3.3837283185202875,1.012539108901513,4.874514135506295,4.022500307993237,-4.151858470613238
1.270786717481172,3.0924816208730417,2.984779145205897,4.584806290347284,-2.558415068900728
2.1274512872180726,2.713281861042994,3.022353001511015,1.6575612887229414,-10.525194446264608
1.7313538123495458,3.3718637416583097,4.498925660234127,2.8841505647027903,-9.106400197087302
2.481829439930438,2.80553205642296,2.1508555597575363,1.4685453972565885,-10.19790676981026
3.925572152783449,1.7696576518036218,3.3359897451331983,2.117827345194413,-10.942747491946658
4.941032568486566,1.838598310992651,3.015593107021963,2.3799755140663734,-11.510781930216494
1.169676455087408,3.9075213129976616,4.130915008420375,2.7367459966205527,-6.89888445997215
1.535300682951413,3.021267525124166,2.5864634133230324,3.0462947813373686,-3.9383747528857183
1.2902628061789745,2.6327421207373307,1.707061816349237,4.638404259540224,-1.2501644678329924
2.479440835195414,4.670273995583415,3.385738434628468,1.2649195784745269,-30.994640185267706
3.2512029505271447,3.058049148926657,3.5680781817016065,3.72286268048759,-9.528968383016611
1.8503165887152748,4.066084426625707,2.4306702836047256,4.928105624790037,-3.710807949712
2.8213332678065712,1.1515967241490217,3.712571428972232,2.122129794731014,-5.6840473345880245
2.659754101485022,3.0148012187427664,3.609423674621392,1.391308365964905,-20.802457119737827
4.185276202545181,4.223152834527614,3.3621361989246186,1.4782459866483646,-40.20032060850848
3.5237690402110777,2.6365024445201435,4.872649921886382,4.387313515765952,-10.318157533624449
2.9015048704073405,4.378480826407055,1.962733820559156,2.6996321714971363,-9.236417749442248
4.626401341368878,3.8849267265144185,2.8458365108858903,4.730600583773173,-10.812342718234891
3.472623446086029,4.477035145388756,4.540605999345736,2.5507280743631133,-27.67565150175659
3.7631807856806594,3.9951959858301738,2.928706642471304,2.060233605339008,-21.372364710380488
2.72715733931102,1.4854774255661842,2.2419157909141574,2.4059208912724643,-3.774976076118735
2.2431790802969624,3.9929346179419927,1.8758227585592573,4.124046940954457,-4.074031154907072
1.2469189638094784,1.0582560150599305,1.8624065701460992,1.777986314537324,-1.3822132660713982
3.436787683261296,3.422651370297578,4.871076771084988,1.1066384156094018,-51.77672774466164
4.552440996242557,4.2475957504187365,1.452347282687966,3.96593016803517,-7.081298747548955
1.7999072440512216,1.0601210954197509,2.862176405354784,3.674774822602763,-1.4861795004065892
2.3511430365615387,4.037116041238495,2.2057429551647223,3.5124828972679643,-5.960613559733979
1.999417704921655,1.209909064493124,2.9444925638770654,1.3102558907934974,-5.436389998954157
2.255390720220204,2.202946866375201,1.7195171066184414,2.7098441688306103,-3.152738825829448
1.8782495717099223,1.618350303238267,2.842281687184252,3.982081604073964,-2.1696155917928226
4.752697399439088,3.2549677757342543,4.913710088920958,3.543094774969973,-21.45426384055966
2.0532500582939366,1.1263775387401698,3.4733875943824386,2.65854469662723,-3.0215870321057
4.374665311573583,2.3969237463646413,3.913844564492309,3.4094932291925035,-12.036848436839197
1.9078137312470416,2.6555171137996494,3.81164891797098,2.88295131417528,-6.6982392927051295
4.550341127812711,1.56654849988443,3.1578930767710665,3.822721526397655,-5.888606851009586
2.1056036599395465,4.336948089961856,3.1584116628867736,1.979984745916984,-14.56692020009312
3.9652590637657057,2.2694726733339525,3.9365907245672616,4.624591995297399,-7.660257452380251
1.5357576188275313,4.610633575102837,3.9017630186689503,4.842894443561997,-5.704783560826801
3.243154913839663,1.131654847728352,1.5318942603597008,1.8276955661523908,-3.0761436528716684
2.5863759742303216,2.7251500002359568,2.2984126214492173,2.648347298931585,-6.116952812588786
2.4450955392549814,1.4063597956631355,4.768213538494816,4.1986241251782825,-3.9051792717769422
3.548927596660892,2.457810435908012,4.6761258331938045,1.0022623716210646,-40.69586526182478
4.257645543333222,4.920303695545126,4.208047786259924,1.95858736183866,-45.00897549192811
2.2549012047260737,2.088436056792886,4.308251077380106,1.947903564680446,-10.415551107117087
2.3074763065215413,2.9493947247981733,1.4127655678913218,2.8304979831784864,-3.3968580711063843
2.6211224483143862,4.048447123972458,2.069559777849228,1.53070818420862,-14.347008390932505
1.935680001341868,3.3087487820922887,1.926223585237772,1.18612812092304,-10.400936655382484
4.212716920859393,3.276556319172637,2.5571530233275457,1.5876946176336018,-22.23154571551279
3.695497752046178,1.4815741820468538,4.394963954237726,1.5159192987057262,-15.87360537913837
3.60961826182806,1.4198272098874414,2.97044641382884,3.677455364212943,-4.139721091895966
4.60513981241418,3.3811834703244448,2.2478940078198693,2.317579461131288,-15.10263593286142
2.9006545784658018,1.892379040853875,1.9388891643253288,2.058715900043236,-5.169644850894684
2.2292042091158475,3.510161369714361,2.415895848260777,3.4884720075416773,-5.419009368508779
4.038258932671388,2.398167017865075,3.545528480404011,1.6762140515078836,-20.484486873216863
2.433313858708101,4.978237117647528,1.8781679726067384,3.0181466395028864,-7.538202540217978
1.0827405264328125,2.0238196229360588,4.6953277434402105,3.4463128504198948,-2.9854335419739324
3.48789406659671,1.6211041731486953,1.9696755776147303,2.143213391758824,-5.196411027400768
3.138943014522196,3.607258161792172,2.4106980036289456,3.812041767898621,-7.160540639411438
1.6726400084804285,2.6220832866908834,1.9563742581266768,1.8649549420314688,-4.60079157310293
3.1425852354192965,1.813209405565568,3.1366510877088456,1.623087491385608,-11.01182522482014
2.1516115193768024,1.996700081534183,3.391122032116705,4.07641648155007,-3.5738931661717257
3.161030447784224,4.5542388445504125,2.472403083229835,1.7958993851694545,-19.819000884116328
3.932102615916552,1.473653469274509,1.907241576665731,4.703836878525172,-2.3494903561795923
